id,key,english,thai,source_file,source_line,namespace,category,context,status,runtime_role,thai_signal,protected_reason,protected_terms,locked_spans,russian,notes,english_hash,classification_version,classification_source
interface:hero_tip_defensive_tip_Hero_Bramble_2,hero_tip_defensive_tip_Hero_Bramble_2,Entangling Vine Wall deals large amounts of damage but has a short attack range. Try running outwards and avoid running alongside it.,Entangling Vine Wall ทำความเสียหายจำนวนมาก แต่มีช่วงโจมตีสั้น ลองวิ่งออกไปข้างนอกและหลีกเลี่ยงการวิ่งไปข้างๆ มัน,stringtables/interface_en.str,7373,interface,functional_ui,interface string table,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,['Entangling Vine Wall'],"[{'canonical_text': 'Entangling Vine Wall', 'type': 'ABILITY', 'source_start': 0, 'source_end': 20, 'visible_start': 0, 'visible_end': 20, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}]",,,cad715c37a48d207857038cfe46d36f5761dbeeb8298f8ef2541c5f2a29d323b,3,AUTO
interface:hero_tip_offensive_tip_Hero_Ellonia_1,hero_tip_offensive_tip_Hero_Ellonia_1,"Ellonia can deal significant damage throughout a fight, but expends alot of mana. Be sure to pick up heavy intelligence or mana items such as Ring of Sorcery.",Ellonia สามารถทำความเสียหายสำคัญตลอดการต่อสู้ แต่ใช้มานามาก ตรวจสอบให้แน่ใจว่าหยิบไอเทมความฉลาดหนักหรือมานาเช่น Ring of Sorcery,stringtables/interface_en.str,7375,interface,functional_ui,interface string table,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,"['Ellonia', 'Ring of Sorcery']","[{'canonical_text': 'Ellonia', 'type': 'HERO', 'source_start': 0, 'source_end': 7, 'visible_start': 0, 'visible_end': 7, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}, {'canonical_text': 'Ring of Sorcery', 'type': 'ITEM', 'source_start': 142, 'source_end': 157, 'visible_start': 142, 'visible_end': 157, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}]",,,7c4c3671825fdd37d15d5219b1e679fe4107c3507dc2c872b513cda740f27e5b,3,AUTO
interface:hero_tip_offensive_tip_Hero_Ellonia_2,hero_tip_offensive_tip_Hero_Ellonia_2,Deep Freeze can deal devastating amounts of damage after building up stacks of frost. Try to use it as a finisher or lock enemies in place for your spells.,Deep Freeze สามารถทำความเสียหายที่ทำลายล้างหลังจากการสร้าง stacks ของ frost ลองใช้มันเป็น finisher หรือล็อคศัตรูในสถานที่สำหรับคาถาของคุณ,stringtables/interface_en.str,7376,interface,functional_ui,interface string table,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],,,b0ec897ebdfbd29d957f2c9d4b0e2e50978b1b6f074f02e7f626dea687179d77,3,AUTO
interface:hero_tip_defensive_tip_Hero_Ellonia_1,hero_tip_defensive_tip_Hero_Ellonia_1,"Ellonia deals a lot of damage and slow, but her abilities are easily dodged. Avoid standing still at all costs!",Ellonia ทำความเสียหายและชะลอมาก แต่ความสามารถของเธอถูกหลบได้ง่าย หลีกเลี่ยงการยืนนิ่งไม่ว่าจะเกิดอะไรขึ้น!,stringtables/interface_en.str,7377,interface,functional_ui,interface string table,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,['Ellonia'],"[{'canonical_text': 'Ellonia', 'type': 'HERO', 'source_start': 0, 'source_end': 7, 'visible_start': 0, 'visible_end': 7, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}]",,,c6752d1ec42cb68f0e8463d9cd0751ba6d46fd8e05524323ed790c923283f4d5,3,AUTO
interface:hero_tip_defensive_tip_Hero_Ellonia_2,hero_tip_defensive_tip_Hero_Ellonia_2,"Frost does not last very long but will always refresh when hit by her abilities. If stacked up too high, try to outrange her and avoid fighting until it falls off.",Frost ไม่ทนนานมาก แต่จะรีเฟรชเสมอเมื่อถูกตีโดยความสามารถของเธอ ถ้า stacked สูงเกินไป ลอง outrange เธอและหลีกเลี่ยงการต่อสู้จนกว่ามันจะหลุด,stringtables/interface_en.str,7378,interface,functional_ui,interface string table,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],,,24672119d28b2eeb7ccb06468a1f4778dd1e78bdbfda0dc3841a5195937b803f,3,AUTO
interface:hero_tip_offensive_tip_Hero_FlameDragon_1,hero_tip_offensive_tip_Hero_FlameDragon_1,Draconis can harass very well early game with Fiery Barrage. Be sure to put at least 1 point in this skill early on!,Draconis สามารถคุกคามได้ดีมากในเกมต้นด้วย Fiery Barrage ตรวจสอบให้แน่ใจว่าใส่คะแนนอย่างน้อย 1 คะแนนในสกิลนี้ในช่วงต้น!,stringtables/interface_en.str,7380,interface,functional_ui,interface string table,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,"['Draconis', 'Fiery Barrage']","[{'canonical_text': 'Draconis', 'type': 'HERO', 'source_start': 0, 'source_end': 8, 'visible_start': 0, 'visible_end': 8, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}, {'canonical_text': 'Fiery Barrage', 'type': 'ABILITY', 'source_start': 46, 'source_end': 59, 'visible_start': 46, 'visible_end': 59, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}]",,,2baada662267dd6e461504d8438e6842e4be0ebc2f7c63d7c1109950fecad1ff,3,AUTO
interface:hero_tip_offensive_tip_Hero_FlameDragon_2,hero_tip_offensive_tip_Hero_FlameDragon_2,Draconis can use Cataclysm to engage in a teamfight where both teams have already committed. Enemies will burn faster from your damage this way!,Draconis สามารถใช้ Cataclysm เพื่อมีส่วนร่วมในการต่อสู้ของทีมที่ทั้งสองทีมมีความมุ่งมั่นแล้ว ศัตรูจะไหม้เร็วกว่าจากความเสียหายของคุณด้วยวิธีนี้!,stringtables/interface_en.str,7381,interface,functional_ui,interface string table,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,['Draconis'],"[{'canonical_text': 'Draconis', 'type': 'HERO', 'source_start': 0, 'source_end': 8, 'visible_start': 0, 'visible_end': 8, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}]",,,99a87a3d14243fa958fb11399f86005d30ee9bd7b9f6c445500603e6a4e4b066,3,AUTO
interface:hero_tip_defensive_tip_Hero_FlameDragon_1,hero_tip_defensive_tip_Hero_FlameDragon_1,Draconic Defense can be used to stall a push quickly and gives Draconis' team the upper hand. Use this when your enemies have already committed to a push and your team is ready to follow up!,Draconic Defense สามารถใช้เพื่อชะลอการผลักดันอย่างรวดเร็วและให้ทีมของ Draconis มีมือบน ใช้สิ่งนี้เมื่อศัตรูของคุณมีความมุ่งมั่นต่อการผลักดันแล้วและทีมของคุณพร้อมที่จะติดตาม!,stringtables/interface_en.str,7382,interface,functional_ui,interface string table,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,"['Draconic Defense', 'Draconis']","[{'canonical_text': 'Draconic Defense', 'type': 'ABILITY', 'source_start': 0, 'source_end': 16, 'visible_start': 0, 'visible_end': 16, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}, {'canonical_text': 'Draconis', 'type': 'HERO', 'source_start': 63, 'source_end': 71, 'visible_start': 63, 'visible_end': 71, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}]",,,7e51d9d3d67d3dee55be5e4aef77dd290c93c4987e27feaf429138fbb506d14d,3,AUTO
interface:hero_tip_defensive_tip_Hero_FlameDragon_2,hero_tip_defensive_tip_Hero_FlameDragon_2,Draconic Defense can also be used to fly back to your ally fountain to heal yourself quickly and take a lesser cooldown penalty to the skill. Keep this option in mind throughout the game!,Draconic Defense ยังสามารถใช้เพื่อบินกลับไปยังน้ำพุพันธมิตรของคุณเพื่อรักษาตัวเองอย่างรวดเร็วและรับโทษคูลดาวน์น้อยกว่ากับสกิล รักษาทางเลือกนี้ไว้ในใจตลอดเกม!,stringtables/interface_en.str,7383,interface,functional_ui,interface string table,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,['Draconic Defense'],"[{'canonical_text': 'Draconic Defense', 'type': 'ABILITY', 'source_start': 0, 'source_end': 16, 'visible_start': 0, 'visible_end': 16, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}]",,,b2f10e6f7f5cb7497c8df5d81c66074582068c9a6e5ce39fb4c869db81460ba1,3,AUTO
interface:hero_tip_offensive_tip_Hero_Gunblade_1,hero_tip_offensive_tip_Hero_Gunblade_1,Gunblade gains his survivability from his Demonic Shield. This scales with his agility allowing him to survive while receiving the damage benefits of Lethal Range.,Gunblade ได้รับความอยู่รอดจาก Demonic Shield ของเขา สิ่งนี้สเกลกับความคล่องตัวของเขาที่อนุญาตให้เขาอยู่รอดในขณะที่ได้รับผลประโยชน์ความเสียหายของ Lethal Range,stringtables/interface_en.str,7385,interface,functional_ui,interface string table,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,"['Gunblade', 'Demonic Shield', 'Lethal Range']","[{'canonical_text': 'Gunblade', 'type': 'HERO', 'source_start': 0, 'source_end': 8, 'visible_start': 0, 'visible_end': 8, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}, {'canonical_text': 'Demonic Shield', 'type': 'ABILITY', 'source_start': 42, 'source_end': 56, 'visible_start': 42, 'visible_end': 56, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}, {'canonical_text': 'Lethal Range', 'type': 'ABILITY', 'source_start': 150, 'source_end': 162, 'visible_start': 150, 'visible_end': 162, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}]",,,56b047b8de7146d70acc3dbdf700d49e32becce1c29d2530045922cccb7820ce,3,AUTO
interface:hero_tip_offensive_tip_Hero_Gunblade_2,hero_tip_offensive_tip_Hero_Gunblade_2,Crippling Slugs and Grappling Shot both affect enemies through Magic Immunity.,Crippling Slugs และ Grappling Shot ทั้งคู่ส่งผลกระทบต่อศัตรูผ่านภูมิคุ้มกันเวทมนตร์,stringtables/interface_en.str,7386,interface,functional_ui,interface string table,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,"['Crippling Slugs', 'Grappling Shot']","[{'canonical_text': 'Crippling Slugs', 'type': 'ABILITY', 'source_start': 0, 'source_end': 15, 'visible_start': 0, 'visible_end': 15, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}, {'canonical_text': 'Grappling Shot', 'type': 'ABILITY', 'source_start': 20, 'source_end': 34, 'visible_start': 20, 'visible_end': 34, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}]",,,eef0e17843df7e644cbd6caad662c84c55ef5f73f2ff1584d8ea66f63a3426e5,3,AUTO
interface:hero_tip_defensive_tip_Hero_Gunblade_1,hero_tip_defensive_tip_Hero_Gunblade_1,Gunblade gains bonus damage for being close to you; try to keep your distance when attacking him.,Gunblade ได้รับความเสียหายโบนัสสำหรับการอยู่ใกล้คุณ; ลองรักษาระยะห่างของคุณเมื่อโจมตีเขา,stringtables/interface_en.str,7387,interface,functional_ui,interface string table,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,['Gunblade'],"[{'canonical_text': 'Gunblade', 'type': 'HERO', 'source_start': 0, 'source_end': 8, 'visible_start': 0, 'visible_end': 8, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}]",,,3ee5338a6dcfa69fe80ba4b43efbc651683049bbb1acb144d1201c9adb35b454,3,AUTO
interface:hero_tip_defensive_tip_Hero_Gunblade_2,hero_tip_defensive_tip_Hero_Gunblade_2,Gunblade excels at killing a single target but is quite vulnerable to crowd control. Focus him down quickly if he tries to gain the benefits of his Lethal Range.,Gunblade เก่งที่การฆ่าเป้าหมายเดี่ยว แต่ค่อนข้างเปราะบางต่อการควบคุมฝูงชน โฟกัสเขาลงอย่างรวดเร็วถ้าเขาพยายามได้รับผลประโยชน์ของ Lethal Range ของเขา,stringtables/interface_en.str,7388,interface,functional_ui,interface string table,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,"['Gunblade', 'Lethal Range']","[{'canonical_text': 'Gunblade', 'type': 'HERO', 'source_start': 0, 'source_end': 8, 'visible_start': 0, 'visible_end': 8, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}, {'canonical_text': 'Lethal Range', 'type': 'ABILITY', 'source_start': 148, 'source_end': 160, 'visible_start': 148, 'visible_end': 160, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}]",,,ac0421dfb33c5fc7d92287dd5706c30b9b1f7f292a4ebf371e6505c4ead90422,3,AUTO
interface:hero_tip_offensive_tip_Hero_Artillery_1,hero_tip_offensive_tip_Hero_Artillery_1,"LRM can be cast from an extremely long range, allowing Artillery to deal damage from a safe distance. While channeling, you can retarget the skill by activating it again.",LRM สามารถถูกคาสต์จากช่วงที่ยาวมาก อนุญาตให้ Artillery ทำความเสียหายจากระยะที่ปลอดภัย ในขณะที่ channeling คุณสามารถ retarget สกิลโดยการเปิดใช้งานมันอีกครั้ง,stringtables/interface_en.str,7390,interface,functional_ui,interface string table,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,['Artillery'],"[{'canonical_text': 'Artillery', 'type': 'HERO', 'source_start': 55, 'source_end': 64, 'visible_start': 55, 'visible_end': 64, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}]",,,a196fa6caca95a5676c45a228372b4815c9d21c5b55e150885567c207c504383,3,AUTO
